Sample,Order,Batch,Group,ethanolamine..62.,Glycine..76.,Trimethylamine.N.oxide..TMAO...76.1.,X3C13.Glycine..79.,beta.alanine..89.99.,Alanine..90.,X4C13.Alanine..94.,Cadaverine..103.,X3.Aminoisobutyrate..103.98.,Choline..103.99.,Dimethylglycine..104.,L.2.aminobutyric.acid..104.01.,X2C13.Choline..106.,Serine..106.01.,X4C13.Serine..110.,Hypotaurine..110.01.,Creatinine..114.,X5.6.dihydrouracil..115.,Proline..116.,d3.Creatinine..117.,X5.Aminovaleric.Acid..117.98.,Betaine..117.99.,Valine..118.,Threonine..120.,Cysteine..122.,X6C13.Proline..122.,Niacinamide..123.,X6C13.Valine..124.,X5C13.Threonine..125.,Taurine..125.99.,Pyroglutamic.Acid..130.04.,Pipecolate..130.,Creatine..131.98.,Hydroxyproline..131.99.,Leucine..D.norleucine..132.01.,iso.Leucine..allo.isoleucine..132.02.,Ornithine..132.9.,Asparagine..133.,Aspartic.Acid..134.,S.methylcysteine..136.,X1.methylnicotinamide..137.,trigonelline..138.01.,X5C13.Aspartic.Acid..138.98.,X6C13.Asparagine..138.99.,X7C13.Leucine..139.,X7C13.iso.Leucine..139.01.,Glutamine..146.99.,Lysine..147.,Deoxycarnitine..147.01.,Glutamic.acid..148.,Methionine..149.99.,X2C13.Glutamic.acid..150.,X7C13.Glutamine..153.99.,X6C13.Glutamic.acid..154.,X8C13.Lysine..155.,X6C13.Methionine..155.99.,Histidine..156.,Carnitine..162.,X9C13.Histidine..165.,Phenylalanine..165.99.,methionine.sulfoxide..166.,Epinephrine..166.,X7.methylguanine..166.01.,X1.3.Methylhistidine..169.99.,Arginine..175.,X10C13.Phenylalanine..176.,Cotinine..176.99.,Cysteinyl.Glycine..Cys.Gly...179.,Gluconolactone..179.01.,Tyrosine..182.1.,X213C.Tyrosine..184.1.,X10C13.Arginine..185.1.,N6.Acetyl.lysine..188.99.,homoarginine..189.,N6.Trimethyllysine..189.01.,homocitrulline..190.,X1013C.Tyrosine..192.1.,Caffeine..195.,dimethylarginine..A.SDMA...203.,Acetylcarnitine..204.1.,Tryptophan..205.1.,L.Kynurenine..209.1.,X13C13.Tryptophan..218.1.,Cystine..241.1.,Uridine..245.2.,isovalerylcarnitine..246.,X8C13.Cystine..249.1.,X11C13.Uridine..256.2.,Glycerophosphocholine..258.,succinylcarnitine..262.,Thiamine..265.,Adenosine..268.2.,Inosine..269.2.,glutarylcarnitine..276.,X1.Methyladenosine..282.1.,X6.Methyladenosine..282.2.,X5..methylthioadenosine..298.,N2.N2.Dimethylguanosine..312.2.,UMP..325.,GMP..364.1.,riboflavin..377.,SAH..385.,S.adenosylmethionine..SAM...399.,thyroxine..777.5.,FAD..786.
Pos_10,12,1,3,14.00047362,16.91816419,14.47681976,16.48583737,13.91876701,19.94209404,20.36622067,15.83282085,14.51455984,22.80665847,15.98670433,13.33225322,25.52517778,21.47453119,20.92134513,14.3607593,22.19861036,17.32420188,20.23846713,23.57353806,15.40175949,24.8450192,21.12634551,21.18176932,12.46020458,20.61952173,14.86650513,19.62275718,20.05543019,18.76471214,17.44087532,16.98028717,22.85045832,18.54565757,21.10656254,20.32203455,20.24907554,18.86899348,18.06447627,15.28182504,20.97062147,15.2231726,20.6617848,20.1835872,22.04453077,19.08994073,24.13812614,23.29841553,16.30914638,22.0684492,17.61053987,22.5601585,21.59730757,22.16572632,23.28937578,17.71184721,23.16906774,23.96802307,21.08032175,22.73021132,15.35926003,21.01574019,15.44292515,17.67071874,24.25359564,21.57629898,13.51101672,14.24982134,13.05383306,18.41298622,21.03823856,25.42771168,15.40240692,18.41611407,21.70488068,14.07775157,16.47451667,15.36125715,20.95780321,24.22474289,20.5020618,14.75874717,20.16018702,18.04712525,15.27404948,17.2202634,17.54449332,16.39681908,21.41217131,14.77564807,13.61294839,12.48715975,12.44285676,15.13665028,19.532819,12.54100621,11.97248346,15.11542089,14.27593987,14.73366561,14.58062924,12.78656196,15.86360911,16.59078369,14.68532556
Pos_QC(I)#2,13,1,qc,14.92319177,17.22217968,18.15280726,16.48893406,14.84148079,21.45988146,20.33192762,15.62221261,14.04639009,24.48172109,16.69536669,13.76660202,25.28993488,22.24232903,20.8850135,15.10332334,22.84947034,19.07564321,21.53873868,23.57821516,15.83660727,24.93319338,21.71585764,21.38836816,13.10897525,20.69638192,14.84887237,19.538258,20.06513539,19.52688039,18.38506837,17.44853434,22.47456166,19.48237893,21.98814042,20.5350298,21.68434733,19.1744063,19.41814062,15.88797105,19.24435506,19.59528023,20.74886858,20.16290818,22.0735987,19.1979037,24.04945062,23.55834971,17.02601243,23.25248619,17.57573201,22.19897336,21.83848621,22.16842151,23.26125933,17.73301267,23.84665916,24.35763572,20.74302367,23.39724439,17.74258867,21.65839391,15.52910651,21.52563227,25.73339577,21.50730979,18.43053544,11.52369852,13.88620734,19.19780891,21.04593049,25.42145273,15.75364041,20.00787698,22.79426118,15.37368746,16.51183075,22.1286793,21.33589792,23.09486306,21.49848377,15.45186885,20.12661209,17.07911,16.79836412,18.09145372,17.93490793,16.36015321,23.0415245,14.46763564,15.61905102,12.60181034,13.48720049,16.31000272,18.85566124,13.52462266,12.71244619,15.00676111,14.87935381,16.28960943,14.53704016,14.54104613,13.48061172,16.26070449,14.63912982
Pos_11,15,1,1,13.8654374,16.71230998,18.00614445,16.37509163,14.44461253,20.55564288,20.37032347,15.78492348,14.00738233,23.25735902,16.39602779,14.15324461,25.4285149,21.2461559,20.89714446,13.97275235,22.90174375,17.16666575,20.28460934,23.4841603,15.77545386,24.27763793,20.73857608,20.10744212,13.05490959,20.5842831,15.09415045,19.4760919,20.04033102,19.38218805,16.76047403,16.95342547,21.613403,19.15357102,20.48222552,18.67199564,20.34618516,17.94041537,18.16960212,14.95244937,19.79092438,17.41775611,20.6160737,20.17531568,22.05420883,19.0174727,23.8768951,22.31380351,16.68957877,21.32752375,15.94967052,22.47177511,21.59072813,22.20462143,23.30618951,17.6610454,23.38496766,24.14502827,21.01254075,21.75489682,15.52860715,20.05892526,15.84779142,20.78417467,23.34609679,21.4842699,20.70700349,14.26191454,13.63018407,18.31437272,21.07278562,25.22085197,15.81825186,18.75665177,22.16109571,15.81440041,16.47000703,18.97977343,20.79143146,24.14464648,20.09348234,14.5120092,20.070907,18.71948853,15.05781644,16.63717335,17.2041689,16.23084795,21.47301926,15.76920027,14.44578951,12.24448432,11.74628274,16.32021263,18.69458117,13.32599954,12.14426757,15.0633118,13.87951401,15.42318892,13.89585763,13.99789632,15.83936422,15.93203312,14.63825456
Pos_12,16,1,1,14.0048056,16.25405198,14.89266267,16.57338079,13.73601304,20.34302922,20.43110325,16.18988207,13.91886719,22.21619555,16.39830353,13.89668231,25.53308641,21.24249365,20.8177963,15.04611635,22.4742377,16.96986559,20.77294377,23.51463124,15.86078238,24.1425287,20.86760629,20.56007737,12.10568597,20.59682679,14.44680312,19.51497915,20.03075911,18.60710097,17.19637743,15.56929743,22.36505522,18.0508192,20.67992837,18.19271283,19.93241664,18.09987065,18.02235125,15.75260048,19.33411541,17.92395723,20.59658385,20.16954097,21.9126707,19.04334085,24.11678913,22.2129843,16.0116301,21.27410081,16.35842941,22.49300549,21.56252893,22.1924469,23.20193851,17.66852068,23.64405267,23.7244644,20.90890537,22.35052527,14.31540103,20.63278269,16.12948157,17.47537877,23.53612671,21.3463156,21.79647714,13.40258589,13.17339639,18.49876883,21.00085762,25.12479197,14.94330067,19.20572758,20.97322562,14.54311162,16.14993961,20.94291328,20.89981504,23.52646806,20.15745089,15.21225314,19.91639836,18.04205218,14.76444547,17.27582862,17.09959442,16.40237836,19.83616797,14.67667114,13.38972269,11.94323626,11.79106377,16.47750857,19.2773859,13.64705075,11.75550083,15.05222015,13.15756191,14.29473921,12.34874824,11.86917328,15.58309193,15.85772863,14.88461053
Pos_13,17,1,4,13.55667311,15.97463215,14.74438003,16.48206294,15.01281644,20.67690687,20.36837755,15.87424144,13.85782872,23.33489009,16.15246642,13.80110759,25.39822638,20.66955449,20.81374973,15.03055216,22.4601098,16.45408423,20.37695944,23.52270412,14.85410578,23.83470401,21.33163679,20.27531577,13.43272507,20.66805363,16.08297438,19.49047791,19.95873866,18.58923698,16.98840363,17.19319723,23.47399752,18.7005815,21.33410031,19.88501816,19.75866801,18.71954474,18.26985049,15.33997907,18.8794423,16.07430009,20.64847336,20.15167249,22.00017954,18.9651747,23.50641015,22.72475242,17.04714593,21.78785137,17.30971827,22.52427706,21.51759685,22.21218303,23.22374473,17.6678834,22.94093416,24.00995401,20.93017835,22.9715084,15.11061509,21.28664057,14.53085018,17.59454443,23.5216549,21.41792537,18.56508042,13.98389269,13.51075338,18.86344139,21.05571196,25.1957091,16.36867174,18.6722197,22.56891073,14.89757156,16.43640174,13.71336232,20.7808717,23.02364951,20.93511147,15.8151898,20.11636178,18.23347298,15.52452651,18.4167475,17.41907123,16.37518236,20.79347191,14.71768139,14.22428418,14.14088184,12.40936281,15.7545398,19.74061963,12.5192783,12.75926239,15.68183717,14.96585942,15.73078416,14.77207061,13.41764936,16.33897836,15.73029522,15.19642934
Pos_14,18,1,1,14.46459917,16.3433105,17.8669031,16.55877884,14.71291237,20.91648199,20.10315154,16.15449856,13.02802579,23.57024411,16.77157032,13.76932231,25.42902537,20.56710815,20.85855836,14.99662538,23.46406553,17.39410209,20.73352126,23.53074927,15.44002484,24.7373097,21.33051171,20.40417769,13.84789268,20.64803684,14.34674483,19.61233464,19.9225027,18.70684778,17.64339317,18.03972697,22.26014814,18.53200852,21.02127811,18.14376232,20.50519218,18.32918913,18.20914875,15.47655713,20.9159858,21.04189277,20.67616332,20.20958969,22.03759404,18.89859723,24.1038728,22.71534398,17.18715974,20.99575862,16.36498887,22.57637079,21.6185673,22.25564749,23.35538026,17.63662169,23.67446276,24.15912174,20.90669152,22.75822843,14.76647676,21.07698427,15.21306987,20.05501618,23.03702809,21.43934836,21.3581171,14.50129139,13.41105829,18.36639939,21.10544885,25.25419059,15.52411509,18.87280935,21.8045474,16.19602369,16.42845686,20.19202736,21.1910596,23.61112391,20.22815067,15.85372135,20.12730839,18.39554921,14.9049445,17.06322306,17.13902845,16.39270793,20.50014939,16.17476416,14.76732773,14.31010908,13.84358193,17.25870012,19.39436449,11.94112604,12.92351686,16.09865567,13.29617107,15.13875697,13.84248199,14.50732432,16.26342081,15.36608211,13.56724966
Pos_15,19,1,2,13.30716741,16.10914003,14.9119257,16.55804558,14.63596759,20.81509342,20.37270083,16.03078966,14.18043872,22.353828,15.84475149,13.24960594,25.53615465,20.8719846,20.91199508,14.47552455,22.55581991,16.63795306,20.54788895,23.52275476,14.58790465,24.31305748,21.82897654,20.54251647,12.3499186,20.69328747,14.52000458,19.53104207,19.94527013,18.42050398,16.70263179,17.73346562,23.27183996,18.34364091,21.70917928,18.50751112,19.78939268,18.82797656,18.00112258,15.87450335,17.00192204,13.53279081,20.6232475,20.17110915,22.03457638,19.03591954,23.8691008,23.0303506,16.7623203,21.42867695,17.04401016,22.52796562,21.38453922,22.07806199,23.29095283,17.66406119,23.55015836,24.239002,20.83086341,23.12782835,15.6857402,21.46237319,15.92389781,20.09158097,23.57318333,21.42382838,12.40176476,14.04885014,14.03801692,19.21135561,21.00408037,25.3748392,15.52291805,19.80100606,22.09119132,15.7674587,16.61497975,17.00751134,20.94857205,22.70401171,21.42175882,15.6177942,20.16590832,17.55386399,14.80735257,18.46454392,17.34284262,16.17541329,20.40015131,14.59987589,14.26167159,13.33035335,12.58767769,15.94208062,19.47159116,12.43947472,12.0488975,15.01832284,13.2368262,15.17803926,14.12807633,13.43083506,15.73780348,15.38584028,14.78388276
Pos_16,20,1,2,14.40924544,16.38311062,16.09610581,16.54422142,13.15882789,20.33277551,20.29010538,15.58152324,12.97623145,22.28286711,16.23888317,12.4274499,25.54284123,21.35992841,20.89033461,14.52094174,22.30929179,16.83644501,20.80267969,23.56762288,15.21833466,24.36724998,20.56910225,20.42596592,13.2246907,20.70034263,14.73581577,19.51696131,20.04827035,18.69046487,17.53100614,16.97451402,21.69002112,18.07601542,20.53051979,18.8928344,19.95155369,18.26841357,17.87151033,15.47756522,17.706603,16.65666338,20.60052447,20.16314146,22.00749684,19.092775,23.96025518,22.284067,16.41877794,21.39748877,17.21308654,22.49242984,21.6116488,22.11274169,23.25728563,17.64416298,23.35740298,23.87225185,20.84940823,22.60554914,14.65100318,20.97257471,15.74115533,17.17542349,23.51410785,21.54635075,21.12370791,13.15967414,13.35540678,18.57778008,21.11230448,25.30882645,14.83673068,19.03236119,21.2151153,14.18661916,16.50923309,18.20126532,20.90084972,22.81005537,20.06148009,14.56563362,20.17716766,17.91485986,15.21277924,16.38639728,17.15467846,16.33072475,20.71295588,14.74214321,12.81364571,12.26049044,12.57764464,15.62491924,19.50078853,13.44027625,11.52526933,14.54154073,13.13855689,15.08022583,12.25994236,12.83052759,15.35486134,15.78528893,14.58481881
Pos_17,21,1,1,12.8486061,15.22645961,18.3327294,16.2860147,13.99693548,20.76708911,20.328942,15.71390178,13.06958383,22.67575718,15.45375143,13.1194438,25.52690324,20.15893046,20.96315519,13.94614341,22.24196528,15.958192,20.24225206,23.51432714,14.21553792,23.69527768,20.72035987,20.19521583,12.92294968,20.66630193,14.57414516,19.54281897,20.10283151,18.95917942,17.27525958,17.95620725,22.2725213,17.8656205,20.16050222,18.40508249,19.23285593,17.82132112,18.1296878,15.21227994,20.07243608,19.46980694,20.60848009,20.18106379,22.0419668,18.98011896,23.87103919,22.44380991,15.39147571,22.30375233,16.51512194,22.5417041,21.60206049,22.1744792,23.27621273,17.58351634,23.43293438,23.82944807,21.29493287,22.3205874,15.09107883,20.65196763,14.35765543,20.08132775,23.15808831,21.47749531,20.43729259,14.05227912,12.78794371,18.47757131,21.22352333,24.989084,15.52957472,19.04139412,21.12757118,15.3436749,16.39830111,21.35722409,21.11610039,23.52905263,20.05076773,14.76143025,20.09167661,17.93060444,15.11642445,17.24943612,17.19056539,16.28688341,20.31038101,17.8162698,15.8337274,12.73988565,12.32721506,15.98497182,18.86992185,12.76545797,12.28116561,15.22292282,13.16757614,15.58194951,14.33327688,12.15097541,15.40942024,16.38189456,13.88242844
Pos_18,22,1,4,13.87368113,16.81158793,17.07090507,16.48742585,15.37869972,20.47035978,20.27742744,15.71144053,13.50811617,23.73351063,16.54707991,12.71681467,25.37364953,21.20124372,20.8837832,16.88824359,22.24309269,18.01893957,21.7026189,23.52149671,14.55328077,24.71148996,21.48581818,21.03580225,12.3624357,20.64833766,17.07802518,19.43626237,20.01865184,20.02824603,16.65624087,17.85180944,22.11961832,20.99846713,21.2044571,19.60397277,21.06970322,18.90745951,18.59887992,15.7734142,19.92175027,13.40846551,20.66953905,20.08761726,22.02677647,18.98508499,23.68691506,22.95101415,17.54350171,22.82542099,17.31928181,22.54291391,21.47726296,22.16320118,23.20903352,17.60545024,22.96276609,23.98894316,20.88364308,23.44717591,16.18801962,21.6864106,14.9948372,17.51653812,24.07739955,21.37150067,12.66557983,14.71939719,13.6463792,18.9909307,20.92235774,25.16140355,16.76250268,18.4770679,22.77175192,15.47590842,16.24402781,13.000378,20.89747848,22.94113948,20.41201142,16.61386573,20.07896369,17.36688356,15.8407389,18.93584194,17.1970262,16.28023379,22.35988134,15.31738148,17.04754642,15.58365105,13.37607948,16.31121828,19.94220066,12.74323078,12.70870671,15.91746476,15.5582381,16.85569196,15.39940487,13.52780717,16.49440408,15.75913432,15.53559797
Pos_19,23,1,1,13.5924799,15.58795767,17.33436692,16.06739519,14.21445293,20.02708139,19.91432277,16.05080883,14.1548582,22.66886371,16.41543017,13.83073372,25.39005114,20.45650441,20.72143514,14.53792908,22.83561665,17.49568394,20.30736429,23.3717975,15.13451213,24.83825406,20.92983537,20.20890593,13.85277387,20.50405664,14.91280804,19.59616263,19.74125844,19.22172677,16.82904069,16.14032827,23.27722576,18.03179251,20.79578593,19.08565373,20.5559504,17.75573956,17.72751109,15.69577353,18.36727377,19.4702239,20.49577064,19.99350864,21.90114758,18.76469013,23.50917552,22.09113374,16.0107314,21.53129803,16.00136791,22.34905817,21.40332978,21.99583309,23.08948956,17.53254356,23.11093367,24.04262726,20.77881324,22.38763511,14.84025738,20.66499753,15.70571287,19.69259352,23.04949069,21.37122689,20.59518156,14.15975874,12.26993489,18.52595953,21.08981707,24.982034,15.52154537,18.81645945,21.23616441,15.86365646,16.36411469,21.73702709,21.00195181,23.88964936,20.57544711,15.39876718,19.92423616,18.15616037,14.98995643,17.65069825,16.59363261,16.22401833,21.33035518,15.55297894,14.40108906,12.67849834,13.44347682,16.57342855,19.07228353,13.33964544,12.40081066,15.04184273,14.04808906,14.94134129,14.80187772,12.93576915,16.14054855,16.07205684,14.89254371
Pos_20,24,1,4,13.62259203,16.88993664,15.87460741,16.54596033,14.97149497,21.07577105,20.32704619,15.97367938,12.95023869,22.78368509,15.86673733,13.32401208,25.4136446,21.65003968,20.90015439,15.16446196,22.1198583,18.15063475,21.16933205,23.52057969,14.93897156,23.93577858,22.18352809,21.7421192,13.32654974,20.65897198,16.25798369,19.45038959,19.96548003,19.33862177,16.9970038,17.84977963,22.87376958,18.57879263,21.51326828,20.40251577,21.12728271,17.87952339,18.55609786,15.33434016,19.28571692,17.13040016,20.55945153,20.18232021,22.0166097,18.95139641,23.92430525,23.30744437,16.76987122,22.61567414,18.52506894,22.38475642,21.55669016,22.14480858,23.31150193,17.59027414,23.83247297,23.77365443,20.98655562,23.35373166,16.24449543,21.61641074,15.42027077,17.3472912,24.87741548,21.34184834,20.15367385,14.64935935,13.67158864,18.68908442,21.00764014,25.34498752,15.92504089,18.96506462,22.39677727,14.57584603,16.35260652,14.1875706,20.97789457,22.33358048,20.66067755,15.45595542,20.04578243,18.26179819,14.89703354,17.86811002,17.14609922,16.3990572,21.58786232,16.95388699,16.96358732,15.42978565,12.29901723,16.0527368,19.3746111,11.9871153,13.01394841,15.48266635,15.14338814,16.17976678,13.42883474,13.70039375,16.87631624,16.25340128,15.10908695
Pos_QC(I)#3,25,1,qc,14.89652086,17.19929826,18.19093057,16.47113394,14.94380426,21.51160907,20.32347858,15.61641163,14.05475324,24.47422703,16.69531663,13.76055587,25.28576179,22.30026565,20.94249091,15.11563777,22.84705785,19.07813811,21.54491359,23.57347458,15.80590413,24.95222944,21.75100793,21.36229395,13.13141144,20.71092279,14.88984849,19.57137076,20.06309787,19.51663902,18.45627027,17.40936104,22.42910589,19.44589926,22.02628547,20.54970762,21.69301032,19.17398422,19.42770347,15.83376971,19.26792952,19.56852746,20.70962764,20.18852969,22.0477222,19.19618218,24.03339862,23.58500657,17.08945225,23.25562304,17.5959533,22.19476666,21.82574647,22.17896081,23.30070985,17.75278313,23.83909058,24.35253775,20.68846016,23.38424379,17.71315202,21.70347445,15.47604988,21.47895348,25.72640241,21.52333383,18.43051959,11.43940956,13.8891323,19.20032196,21.12717831,25.41720407,15.3985265,19.94003168,22.69785001,15.27799862,16.56464727,22.16802647,21.23198175,22.94477107,21.48116297,15.43240703,20.15072273,17.10630888,16.8273282,18.09438722,17.85703199,16.34166467,23.09191803,14.39714379,15.68594693,12.72986149,13.50815483,16.41149975,18.87815842,13.53145253,12.65557687,14.97125222,14.86159425,16.27954394,14.68868341,14.48310081,13.20457523,16.24735636,14.18088142
Pos_21,27,1,4,13.84021186,16.47018989,16.29026018,16.49861135,14.58503683,20.94319366,20.2459708,15.9284515,14.52571522,23.84036984,16.38760929,13.53225895,25.47192409,21.2888022,20.80374801,15.12489063,22.38749519,18.67541608,21.811656,23.55858658,15.19521442,24.95393294,22.29489694,22.08070766,13.50567217,20.70354113,15.65823888,19.5283503,19.97432425,19.08435281,16.92292516,17.87230581,23.23795374,19.0638171,22.03245595,20.41248352,21.63611657,19.09557149,18.24874001,16.22846802,19.443592,15.80105132,20.64843131,20.01253752,21.96667952,18.93033919,23.80423283,23.63264095,17.14348591,22.45433487,18.01027769,22.46334029,21.47457336,22.1069507,23.22967439,17.68667321,23.19991109,24.05758374,20.62154984,23.30087131,15.9841607,21.59759741,15.73396639,17.79157001,24.53367762,21.37115214,20.14684248,14.34333222,13.29605585,19.55515543,21.05515773,25.30015902,16.65680824,19.04029027,22.40609706,16.09835682,16.45748084,14.90524352,21.14863967,22.82443353,20.9779659,15.73354053,20.06158512,18.49601138,15.44127112,18.73349275,17.26597574,16.3919953,21.57254915,13.99475178,15.91922838,14.96066092,12.83444679,15.82224555,19.4318133,12.54310406,12.59397458,15.09155621,13.9120406,15.46054602,13.96244179,13.19408231,16.36487162,16.28212299,14.89692717
Pos_22,28,1,4,13.662078,16.34348095,17.77476103,16.43819585,14.43425169,21.11479357,20.31983541,15.80439515,14.58912782,23.24993041,15.75311374,13.66994141,25.44637192,20.8746395,20.81098504,14.29495357,22.7962074,18.02215393,21.52371666,23.4000371,15.02236145,24.13852282,21.79339869,21.46571899,13.0526839,20.58082724,14.95116809,19.54735365,20.01050969,18.53001099,17.04240413,18.04567575,22.57990366,19.21712483,21.56322785,19.71398549,21.04807037,19.13072219,17.98792881,15.47160677,19.13965262,13.70226203,20.51491883,20.08619708,21.93093898,18.82407868,24.36003681,23.28892959,17.49069564,21.60263039,17.79193313,22.46041706,21.49387147,22.1437083,23.29031369,17.58654345,23.66968037,24.03279181,20.91713494,23.31201693,15.71355528,21.586538,15.01166955,17.90104554,24.1237977,21.39078975,20.970746,14.65825033,13.64068679,19.08779634,21.05734161,25.36492307,16.25299658,18.94668989,22.72673227,15.6408548,16.48523141,14.1258532,21.47090008,22.85568917,20.51003629,16.31210851,19.9827713,18.46515537,14.91541467,18.76342715,17.29472746,16.41456616,20.81016166,18.56615089,15.69248486,14.59568258,12.40563628,17.32781003,19.7451562,12.51779088,13.45898177,16.19041348,13.20555122,14.86890221,14.36756704,14.10441477,16.86130936,15.66408715,14.57766939
Pos_23,29,1,3,13.30399126,15.984213,15.69598417,16.58398879,13.66321923,20.41147119,20.41460131,15.79327685,14.10848344,22.89841689,15.44539613,13.6605795,25.53564663,20.64549382,20.83240996,14.46043504,22.4140986,17.34837677,20.35809087,23.51395605,15.09365124,24.52572723,21.44088614,21.01470554,12.97582825,20.78924176,14.9919438,19.55241997,20.0376949,18.49997089,16.59335315,16.37924139,23.43175498,17.30364636,21.42671603,19.65307025,20.34756988,18.5771686,18.1138922,15.93470122,17.57136381,14.73987411,20.62811286,20.13893732,22.03619448,18.95713759,23.72087097,22.91546791,16.86304914,21.43250572,17.52343086,22.50214686,21.638177,22.2344585,23.20024231,17.68656433,22.93867463,23.82371324,20.79224683,23.01469273,14.9090147,21.34223651,15.48976679,16.71680577,23.69401763,21.49215283,13.85942877,14.4663118,13.00232131,19.18982331,21.11693986,25.39848488,16.19112683,18.67831385,22.61611656,15.12004246,16.61550794,18.89778097,20.9082101,23.17440195,20.59215636,14.86224312,20.1473787,18.14197027,14.60105653,17.74181053,17.27312621,16.32694312,20.68715338,13.91597349,13.95434118,13.04847087,12.37016375,15.8444112,19.16451016,12.82705432,12.69308033,15.00301492,13.64488717,15.14676138,12.54798167,12.91146104,16.24179981,15.79998096,13.48469796
Pos_24,30,1,2,13.81689542,16.4826779,14.56299596,16.40177238,14.11572846,20.44272156,20.34749113,15.97082976,14.3091024,22.91719118,16.14204394,14.09088782,25.53165614,20.96804587,20.93620079,14.43796904,22.2582685,16.7196116,20.38368852,23.5077027,14.31749478,24.95282141,21.53147184,20.29040747,13.94222282,20.66334035,14.91477292,19.66983117,20.01216766,19.04440334,17.47826363,16.51146607,23.38420458,18.34686342,21.38848048,20.10008972,19.84466174,18.22430608,17.91823339,15.41995993,18.30283054,16.69489385,20.63740208,20.20439444,22.01896128,18.93894694,23.87329143,22.35905921,16.06789713,21.29475651,17.06006493,22.50474971,21.57177335,22.15223719,23.26459075,17.67079819,23.12844569,23.9876833,20.77735266,22.55740667,14.88071403,20.86613872,15.43634912,17.45209907,22.93987488,21.52253713,16.3985065,13.7192736,12.38499311,18.72235815,21.25942369,25.23195965,15.51196247,18.07650891,20.89240603,14.35877003,16.57949284,16.9854019,20.62701638,24.42873859,20.18617113,14.56128362,20.03308412,17.61123742,14.79643094,17.21048588,17.04405126,16.31256413,20.42623538,13.86909433,15.17646249,12.8702998,12.6225819,14.78262795,19.216616,12.49178478,11.98287687,14.75812438,14.25088956,15.22169227,14.88395246,12.22969502,15.58693808,16.02999085,14.70190313
Pos_25,31,1,3,13.45257557,15.89061907,18.18473999,16.54988215,14.31638937,20.31850271,20.43812745,15.93455361,13.09063475,23.4892688,15.47593274,12.46546005,25.47279516,20.59735717,20.89986235,14.37914434,22.1041933,17.76166271,20.7949073,23.54257768,14.9063117,24.27012902,21.33150258,21.2014031,13.22310853,20.70943431,14.41881212,19.45480271,20.05660108,18.53071316,17.5633943,18.46961037,22.7926746,18.3170664,21.20082157,19.56117125,20.82448967,18.84925946,17.98540867,15.45297454,19.28440112,13.35493019,20.56443281,20.13135992,22.02832256,19.00735908,24.25831269,23.31342859,16.32587078,22.12779826,17.40318862,22.52477251,21.56876237,22.12764593,23.21810277,17.5680598,23.06503092,23.69563474,20.73302017,23.09587185,15.6365398,21.38205857,15.79512726,16.26072087,23.85519551,21.50168407,12.01052097,14.84271556,12.77028186,18.82788375,21.11492919,25.16337198,15.63210747,18.67655415,22.53872842,14.48309794,16.52400556,17.06050215,20.74676424,22.19671171,20.23568999,15.51140532,20.17937833,17.24698894,15.02515094,17.4890237,17.2062824,16.39034134,20.92781768,14.85064858,17.29231612,14.13124787,13.40755997,16.24856663,19.29515356,13.19142375,12.93191656,15.70970449,14.209436,14.84973116,15.60810633,13.6593376,16.10661851,16.30812224,14.51534487
Pos_26,32,1,2,12.68728676,15.951032,16.78869199,16.39552949,14.66128609,20.28622107,20.24040066,15.62262462,14.02824544,22.59052764,15.72557886,13.66311089,25.48397293,20.48567824,20.83561421,14.74652614,23.03440733,16.8904545,20.37134145,23.4762523,14.66280415,24.6363096,21.11961156,20.18413295,13.54275724,20.62715897,14.56347785,19.63177638,19.95328903,18.61989466,17.35762354,18.08929622,21.50383023,17.91170436,20.90382087,19.03170364,20.06899656,18.48913727,17.9813623,15.43759077,18.15859374,18.84831126,20.61382698,20.14372679,21.96423922,18.8439104,24.05158904,22.72354235,16.94464869,20.79450651,16.76492967,22.50025278,21.52755644,22.13539036,23.26074757,17.55081374,23.16545731,23.84873241,20.74262939,22.82542301,15.43115628,21.15734442,15.91680104,20.04343825,23.16203256,21.44994787,20.93066135,14.11320119,13.04138088,18.92625684,21.16926702,25.29800945,15.60595365,19.19296213,21.75846939,15.83288658,16.57270552,17.71714213,21.29012557,23.06965197,20.75864354,15.9896781,20.04267783,17.41808562,14.72842015,17.0004541,16.99697402,16.3053663,19.6730045,14.42965292,14.52749735,12.68046874,12.1422529,17.00704901,19.35078469,12.23902757,12.36182866,15.66639942,14.18547878,14.38964671,14.02393132,13.79214859,16.20890262,15.91876366,14.41571946
